Time,Vx,Vy
0.034609374,-0.043645722,-0.015134505
0.034635416,-0.043645722,-0.013777721
0.034661458,-0.045103009,-0.013777721
0.034687499,-0.043645722,-0.014456113
0.034713541,-0.043645722,-0.015134505
0.034739583,-0.045103009,-0.015134505
0.034765624,-0.043645722,-0.015134505
0.034791666,-0.043645722,-0.015134505
0.034817708,-0.043645722,-0.015134505
0.034843749,-0.043645722,-0.015134505
0.034869791,-0.043645722,-0.015134505
0.034895833,-0.045103009,-0.015134505
0.034921874,-0.045103009,-0.013777721
0.034947916,-0.043645722,-0.014456113
0.034973958,-0.045103009,-0.013777721
0.034999999,-0.043645722,-0.015134505
0.035026041,-0.043645722,-0.014456113
0.035052083,-0.043645722,-0.013777721
0.035078124,-0.045103009,-0.015134505
0.035104166,-0.043645722,-0.015134505
0.035130208,-0.043645722,-0.015134505
0.035156249,-0.043645722,-0.015134505
0.035182291,-0.043645722,-0.015134505
0.035208333,-0.043645722,-0.014456113
0.035234374,-0.043645722,-0.014456113
0.035260416,-0.043645722,-0.015134505
0.035286458,-0.043645722,-0.014456113
0.035312499,-0.043645722,-0.014456113
0.035338541,-0.045103009,-0.014456113
0.035364583,-0.043645722,-0.014456113
0.035390624,-0.043645722,-0.015134505
0.035416666,-0.045103009,-0.015134505
0.035442708,-0.043645722,-0.015134505
0.035468749,-0.045103009,-0.015134505
0.035494791,-0.045103009,-0.015812897
0.035520833,-0.045103009,-0.015812897
0.035546874,-0.045103009,-0.015812897
0.035572916,-0.045103009,-0.015134505
0.035598958,-0.045103009,-0.014456113
0.035624999,-0.045103009,-0.014456113
0.035651041,-0.043645722,-0.013777721
0.035677083,-0.045103009,-0.014456113
0.035703124,-0.045103009,-0.014456113
0.035729166,-0.045103009,-0.014456113
0.035755208,-0.045103009,-0.014456113
0.035781249,-0.043645722,-0.013777721
0.035807291,-0.045103009,-0.014456113
0.035833333,-0.045103009,-0.014456113
0.035859374,-0.045103009,-0.014456113
0.035885416,-0.045103009,-0.014456113
0.035911458,-0.045103009,-0.015134505
0.035937499,-0.045103009,-0.014456113
0.035963541,-0.045103009,-0.013777721
0.035989583,-0.045103009,-0.014456113
0.036015624,-0.045103009,-0.014456113
0.036041666,-0.045103009,-0.014456113
0.036067708,-0.043645722,-0.013777721
0.036093749,-0.045103009,-0.014456113
0.036119791,-0.043645722,-0.014456113
0.036145833,-0.043645722,-0.014456113
0.036171874,-0.043645722,-0.013099329
0.036197916,-0.043645722,-0.013777721
0.036223958,-0.043645722,-0.014456113
0.036249999,-0.045103009,-0.015134505
0.036276041,-0.043645722,-0.014456113
0.036302083,-0.043645722,-0.015134505
0.036328124,-0.042188436,-0.015134505
0.036354166,-0.043645722,-0.015134505
0.036380208,-0.043645722,-0.015134505
0.036406249,-0.043645722,-0.014456113
0.036432291,-0.045103009,-0.015134505
0.036458333,-0.045103009,-0.015134505
0.036484374,-0.043645722,-0.014456113
0.036510416,-0.043645722,-0.015134505
0.036536458,-0.045103009,-0.014456113
0.036562499,-0.043645722,-0.014456113
0.036588541,-0.043645722,-0.013777721
0.036614583,-0.045103009,-0.013777721
0.036640624,-0.045103009,-0.014456113
0.036666666,-0.045103009,-0.014456113
0.036692708,-0.045103009,-0.013777721
0.036718749,-0.043645722,-0.015134505
0.036744791,-0.043645722,-0.014456113
0.036770833,-0.045103009,-0.015134505
0.036796874,-0.043645722,-0.014456113
0.036822916,-0.043645722,-0.014456113
0.036848958,-0.043645722,-0.014456113
0.036874999,-0.043645722,-0.014456113
0.036901041,-0.043645722,-0.013777721
0.036927083,-0.042188436,-0.013777721
0.036953124,-0.043645722,-0.013777721
0.036979166,-0.043645722,-0.014456113
0.037005208,-0.043645722,-0.014456113
0.037031249,-0.042188436,-0.014456113
0.037057291,-0.043645722,-0.014456113
0.037083333,-0.045103009,-0.013777721
0.037109374,-0.043645722,-0.013777721
0.037135416,-0.043645722,-0.014456113
0.037161458,-0.043645722,-0.013099329
0.037187499,-0.043645722,-0.013777721
0.037213541,-0.042188436,-0.013099329
0.037239583,-0.043645722,-0.013777721
0.037265624,-0.043645722,-0.014456113
0.037291666,-0.043645722,-0.013777721
0.037317708,-0.043645722,-0.014456113
0.037343749,-0.043645722,-0.015134505
0.037369791,-0.045103009,-0.015134505
0.037395833,-0.045103009,-0.015812897
0.037421874,-0.043645722,-0.015134505
0.037447916,-0.043645722,-0.014456113
0.037473958,-0.043645722,-0.014456113
0.037499999,-0.043645722,-0.014456113
0.037526041,-0.043645722,-0.014456113
0.037552083,-0.043645722,-0.014456113
0.037578124,-0.045103009,-0.015134505
0.037604166,-0.045103009,-0.015134505
0.037630208,-0.043645722,-0.015134505
0.037656249,-0.045103009,-0.014456113
0.037682291,-0.043645722,-0.014456113
0.037708333,-0.045103009,-0.014456113
0.037734374,-0.045103009,-0.015134505
0.037760416,-0.043645722,-0.015134505
0.037786458,-0.045103009,-0.013777721
0.037812499,-0.043645722,-0.015134505
0.037838541,-0.043645722,-0.014456113
0.037864583,-0.043645722,-0.015134505
0.037890624,-0.043645722,-0.014456113
0.037916666,-0.045103009,-0.015134505
0.037942708,-0.045103009,-0.015134505
0.037968749,-0.043645722,-0.014456113
0.037994791,-0.045103009,-0.015134505
0.038020833,-0.045103009,-0.013777721
0.038046874,-0.045103009,-0.015134505
0.038072916,-0.045103009,-0.014456113
0.038098958,-0.043645722,-0.013777721
0.038124999,-0.045103009,-0.014456113
0.038151041,-0.043645722,-0.014456113
0.038177083,-0.045103009,-0.014456113
0.038203124,-0.045103009,-0.015134505
0.038229166,-0.045103009,-0.015134505
0.038255208,-0.043645722,-0.015134505
0.038281249,-0.043645722,-0.015134505
0.038307291,-0.043645722,-0.014456113
0.038333333,-0.043645722,-0.013777721
0.038359374,-0.045103009,-0.014456113
0.038385416,-0.045103009,-0.013777721
0.038411458,-0.045103009,-0.014456113
0.038437499,-0.045103009,-0.015134505
0.038463541,-0.045103009,-0.015134505
0.038489583,-0.043645722,-0.015134505
0.038515624,-0.045103009,-0.014456113
0.038541666,-0.045103009,-0.013777721
0.038567708,-0.045103009,-0.013777721
0.038593749,-0.043645722,-0.014456113
0.038619791,-0.043645722,-0.015812897
0.038645833,-0.043645722,-0.015134505
0.038671874,-0.043645722,-0.014456113
0.038697916,-0.043645722,-0.014456113
0.038723958,-0.045103009,-0.014456113
0.038749999,-0.043645722,-0.015134505
0.038776041,-0.043645722,-0.015134505
0.038802082,-0.043645722,-0.015134505
0.038828124,-0.043645722,-0.015134505
0.038854166,-0.043645722,-0.015812897
0.038880207,-0.043645722,-0.015134505
0.038906249,-0.045103009,-0.015134505
0.038932291,-0.043645722,-0.014456113
0.038958332,-0.045103009,-0.015134505
0.038984374,-0.045103009,-0.014456113
0.039010416,-0.045103009,-0.015134505
0.039036457,-0.045103009,-0.015134505
0.039062499,-0.045103009,-0.015134505
0.039088541,-0.045103009,-0.015812897
0.039114582,-0.045103009,-0.015812897
0.039140624,-0.043645722,-0.015812897
0.039166666,-0.045103009,-0.015134505
0.039192707,-0.045103009,-0.015812897
0.039218749,-0.043645722,-0.014456113
0.039244791,-0.043645722,-0.013777721
0.039270832,-0.043645722,-0.014456113
0.039296874,-0.043645722,-0.014456113
0.039322916,-0.043645722,-0.014456113
0.039348957,-0.043645722,-0.015134505
0.039374999,-0.043645722,-0.015134505
0.039401041,-0.043645722,-0.015134505
0.039427082,-0.043645722,-0.015134505
0.039453124,-0.043645722,-0.015134505
0.039479166,-0.043645722,-0.015134505
0.039505207,-0.043645722,-0.015134505
0.039531249,-0.043645722,-0.015134505
0.039557291,-0.043645722,-0.015134505
0.039583332,-0.043645722,-0.014456113
0.039609374,-0.043645722,-0.015134505
0.039635416,-0.045103009,-0.014456113
0.039661457,-0.045103009,-0.015134505
0.039687499,-0.043645722,-0.014456113
0.039713541,-0.043645722,-0.013099329
0.039739582,-0.043645722,-0.014456113
0.039765624,-0.043645722,-0.013777721
0.039791666,-0.043645722,-0.014456113
0.039817707,-0.045103009,-0.014456113
0.039843749,-0.043645722,-0.014456113
0.039869791,-0.043645722,-0.014456113
0.039895832,-0.043645722,-0.015134505
0.039921874,-0.045103009,-0.014456113
0.039947916,-0.043645722,-0.014456113
0.039973957,-0.043645722,-0.015134505
0.039999999,-0.045103009,-0.015134505
0.040026041,-0.043645722,-0.014456113
0.040052082,-0.043645722,-0.015812897
0.040078124,-0.043645722,-0.015134505
0.040104166,-0.043645722,-0.015134505
0.040130207,-0.045103009,-0.015134505
0.040156249,-0.043645722,-0.015134505
0.040182291,-0.043645722,-0.014456113
0.040208332,-0.043645722,-0.015134505
0.040234374,-0.045103009,-0.016491289
0.040260416,-0.045103009,-0.015812897
0.040286457,-0.045103009,-0.015812897
0.040312499,-0.045103009,-0.015134505
0.040338541,-0.045103009,-0.015134505
0.040364582,-0.043645722,-0.015134505
0.040390624,-0.042188436,-0.015812897
0.040416666,-0.042188436,-0.015812897
0.040442707,-0.043645722,-0.015134505
0.040468749,-0.043645722,-0.015812897
0.040494791,-0.043645722,-0.015812897
0.040520832,-0.043645722,-0.015812897
0.040546874,-0.043645722,-0.016491289
0.040572916,-0.045103009,-0.015812897
0.040598957,-0.045103009,-0.015134505
0.040624999,-0.045103009,-0.015134505
0.040651041,-0.043645722,-0.014456113
0.040677082,-0.043645722,-0.014456113
0.040703124,-0.045103009,-0.014456113
0.040729166,-0.045103009,-0.014456113
0.040755207,-0.045103009,-0.013777721
0.040781249,-0.045103009,-0.013777721
0.040807291,-0.045103009,-0.013099329
0.040833332,-0.043645722,-0.013777721
0.040859374,-0.043645722,-0.013777721
0.040885416,-0.043645722,-0.013777721
0.040911457,-0.043645722,-0.014456113
0.040937499,-0.043645722,-0.013777721
0.040963541,-0.045103009,-0.015134505
0.040989582,-0.043645722,-0.015134505
0.041015624,-0.043645722,-0.014456113
0.041041666,-0.043645722,-0.015134505
0.041067707,-0.043645722,-0.015134505
0.041093749,-0.043645722,-0.015134505
0.041119791,-0.043645722,-0.013777721
0.041145832,-0.043645722,-0.013777721
0.041171874,-0.045103009,-0.013777721
0.041197916,-0.045103009,-0.013777721
0.041223957,-0.043645722,-0.014456113
0.041249999,-0.045103009,-0.013777721
0.041276041,-0.045103009,-0.013777721
0.041302082,-0.043645722,-0.014456113
0.041328124,-0.043645722,-0.013099329
0.041354166,-0.043645722,-0.013777721
0.041380207,-0.045103009,-0.013777721
0.041406249,-0.043645722,-0.015134505
0.041432291,-0.043645722,-0.015134505
0.041458332,-0.043645722,-0.014456113
0.041484374,-0.045103009,-0.014456113
0.041510416,-0.043645722,-0.014456113
0.041536457,-0.043645722,-0.014456113
0.041562499,-0.043645722,-0.013777721
0.041588541,-0.043645722,-0.013777721
0.041614582,-0.043645722,-0.013777721
0.041640624,-0.045103009,-0.014456113
0.041666666,-0.043645722,-0.014456113
0.041692707,-0.043645722,-0.014456113
0.041718749,-0.043645722,-0.013777721
0.041744791,-0.043645722,-0.014456113
0.041770832,-0.045103009,-0.014456113
0.041796874,-0.045103009,-0.013777721
0.041822916,-0.045103009,-0.014456113
0.041848957,-0.045103009,-0.014456113
0.041874999,-0.043645722,-0.014456113
0.041901041,-0.045103009,-0.013777721
0.041927082,-0.045103009,-0.014456113
0.041953124,-0.043645722,-0.014456113
0.041979166,-0.043645722,-0.014456113
0.042005207,-0.043645722,-0.014456113
